ID,Interview.ID,Role,Speaker,Utterance,Line,Stanza,ML.AI.Applications,Limitations.of.ML.AI,Privacy,Human.involvemnt.interaction,Bias..Prejudice..and.Harm,Minimizing.Bias.and.Harm,Assessing.Underlying.Motivations,Trust.Building,Algorithms.and.computational.thinking,Training.and.Testing.Machines.Using.Data
11,CF,Researcher,Researcher 2,"Yeah. That's interesting. So I know you said it's a lot of oversight, but what do you like most about working with machine learning and AI technologies?",11,9,0,0,0,0,0,0,0,0,0,0
12,CF,Grad Student,Brad,"Um, I do like getting kind of in the nitty gritty nuts and bolts of things where it's like it, you can be AI kind of lets you be at like 10 miles ahead and like also at ground level where a lot of times when you're building like a system to work with a systems, it is about like Okay, what is happening, like in the process right now, like if we talk about process 'A', 'B', 'C', 'D', like, fixing 'A', fixing 'B', fixing 'D'- but then you can stop doing that and, like take a step back and look at the whole process at the same time, and you can't really do that with other software developmen,t like-Most of the software development you do you you're in charge of working on a single component.  So you don't get to see like the whole like sausage making process, you just get to be a little piece of it, but with AI systems, I find that, like you get to be a part of a lot more of that because all those parts are more intertwined-interesting.",12,9,0,0,0,1,0,0,0,0,1,0
13,CF,Researcher,Researcher 2,"Interesting. Yeah. I wouldn't have thought of that, like looking at the more macro view of everything with the AI technology versus other things in computer science. So we've been talking a lot about AI and machine learning. So I'm curious, what is your definition of AI?",13,9,0,0,0,0,0,0,0,0,0,0
14,CF,Grad Student,Brad,"Yeah, so I think for me and I go back and forth on this, but I usually take it as layers. So machine learning is this big bubble. And then within that bubble is where I see AI and so if I define machine learning, it's the ability for machines to create insights and make a decision based on data it's presented. And what I see AI as is simply that it does a feedback loop. So based on those decisions, it then creates new data. And that's where I see the difference come in. It's like AI is still machine learning because it's still making those insights and making those critical points. But then at the very end of it, it makes this feedback loop where it keeps doing it over and over again. So that's what scopes AI down.",14,9,0,0,0,0,0,0,0,0,0,1
15,CF,Researcher,Researcher 2,"That's awesome. I'm glad you brought machine learning into that because that was my next question. So thank you for covering that. So what are some current trends or issues that you have as somebody who works with AI and machine learning, have you noticed any current trends or issues that are happening with either of these?",15,9,0,0,0,0,0,0,0,0,0,0
16,CF,Grad Student,Brad,"Yeah, a weird one. I was looking at job applications recently. I was just on LinkedIn, saw a few and this is a very interesting one. There's a weird and this is where my dissertation's about acceptance and over-reliance and things like that. And there's a weird over-reliance for some of these things that creates someone missing the point almost. So I was looking at data science positions and they were, ""oh yeah, so data science work, you need to be able to do machine learning stuff for data science and predictive analysis."" And so for that, they're something called random force generation, which is a machine learning technique where you just put a bunch of data in and then say what you want to predict. And then it predicts the stuff with a bunch of complicated math and that's all fine and dandy and it works out great. But you can also do that with basic statistical analysis. So it's almost one of the concerns I run into is, people use it when they don't need to like, don't use a tool that isn't needed or don't use a tool that's too much for the issue almost, which is an issue I've seen. And something I run into as a larger issue is over designing and over implementing some of that tech.",16,9,1,1,0,1,0,0,0,0,0,1
17,CF,Researcher,Researcher 2,"It's just so novel and new, so it's like, ""I want to use it,"" but is it really the best thing for your situation?",17,9,0,0,0,0,0,0,0,0,0,0
18,CF,Grad Student,Brad,"Yeah. And that also makes it to where it creates a mythos around it, that makes it really intimidating for some people like, ""is this new fancy amazing,"". Like that job application, I was like, ""yeah, it's not hard to use, machine learning though."" My brother learned it in a week and does it for his job, and he goes to his job and he tells his job, ""oh, I implement machine learning for this."" And they're just amazed by it. He learned that in two days. So it creates this weird thing where it is simultaneous, over-engineering the problem, but also intimidating new people from getting involved in it because it is considered magic.",18,9,1,1,0,0,0,0,0,0,0,0
19,CF,Researcher,Researcher 2,"No, I actually feel that because I recently joined Golnaz's lab and she does work on AI and machine learning and I had never done that before, so I was intimidated to go and start working on it, but I understand completely. So, how do you see advances in AI or machine learning as a way to help human populations?",19,9,1,0,0,1,1,0,0,0,1,0
20,CF,Grad Student,Brad,"Yeah, I think there's a couple things with that in terms of, if I'm thinking about helping humans, I think it's more about something that's really cool about how humans work is that a lot of times they find easy small problems and they figure out how to fix it. And then it turns out that problem is a really big problem because it affects a lot of people. And so AI systems create this interesting idea where in my opinion, AI systems have a very low barrier of entry or at least including machine learning, you can use machine learning stuff if you can take two weekend classes and I think get pretty up to speed with it if you have the right education and teaching resources behind it. And the key to that is that, you can start solving really small problems in your life really quickly with really simple systems. And eventually what that does is it enables people on a micro level to make their life a bit easier, but also understand technology from this smaller perspective. And then I have a second way as well, but in my head there's a small piece there where it's the toolbox for people to get involved in computing stuff, I think actually lowers with that. So it helps people make things easier. Because I would say back in the day, coding on C and Fortran and stuff was awful and computers were millions of dollars and now it's, ""oh you can do very easy things with very little."" So that's that The second one I have is, more of on the large scale meta-perspective is I think one of the reasons I also got into AI and find it really interesting is I like to see it from a perspective like aiding humans in reducing workload and replacing a human systems within a group and not having humans pick up that work. So more of the idea of freeing up humans to do things that matter to them, but also freeing up humans to work on stuff that they find important. I think that's the 10 years from now potential is, I think in terms of workload and work future it has the most potential to impact and improve people.",20,9,1,0,0,0,1,0,0,0,0,0
